jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|DayTotal:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=DayTotal,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=DayTotal, 
1002,  1245,  completed,  eof,  2016-06-21 12:07:59,  2016-06-21 12:09:03,  64,  modelParams|sensorParams|encoders|DayTotal:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6357,  272,  0.05005,  11,  14,  3,  275,  0.05015,  23.2922674168,  15.9503303546, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|DayTotal:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=DayTotal,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=DayTotal, 
1003,  1276,  completed,  eof,  2016-06-21 13:09:35,  2016-06-21 13:10:38,  63,  modelParams|sensorParams|encoders|DayTotal:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6357,  272,  0.05005,  11,  14,  3,  275,  0.05015,  23.2922674168,  15.9503303546, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|DayTotal:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|Date_weekend:radius,  modelParams|sensorParams|encoders|Date_timeOfDay:radius,  modelParams|sensorParams|encoders|Date_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=DayTotal,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=DayTotal, 
1004,  1307,  completed,  eof,  2016-06-21 13:41:09,  2016-06-21 13:42:14,  65,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6357,  None,  0.05005,  11,  14,  3,  None,  None,  3.5,  275,  0.05015,  26.6103013405,  18.2224894477, 
1004,  1338,  completed,  eof,  2016-06-21 13:41:09,  2016-06-21 13:42:15,  66,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|Date_timeOfDay:radius_6.25.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6357,  None,  0.05005,  11,  14,  3,  None,  6.25,  None,  275,  0.05015,  27.0225281689,  18.5047785859, 
1004,  1359,  completed,  eof,  2016-06-21 13:41:09,  2016-06-21 13:42:19,  70,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6357,  None,  0.05005,  11,  14,  3,  1,  None,  None,  275,  0.05015,  24.6412977356,  16.874133901, 
1004,  1370,  completed,  eof,  2016-06-21 13:41:09,  2016-06-21 13:42:55,  106,  modelParams|sensorParams|encoders|DayTotal:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6357,  272,  0.05005,  11,  14,  3,  None,  None,  None,  275,  0.05015,  23.2922674168,  15.9503303546, 
1004,  1371,  completed,  eof,  2016-06-21 13:42:14,  2016-06-21 13:43:12,  58,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  None,  0.0001,  9,  12,  1,  None,  None,  1.0,  28,  0.1,  22.1596850213,  15.174748354, 
1004,  1372,  completed,  eof,  2016-06-21 13:42:15,  2016-06-21 13:43:21,  66,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_timeOfDay:radius_0.5.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  None,  0.0001,  9,  12,  1,  None,  0.5,  None,  28,  0.1,  19.1597342719,  13.1204096911, 
1004,  1373,  completed,  eof,  2016-06-21 13:42:19,  2016-06-21 13:43:18,  59,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  None,  0.0001,  9,  12,  1,  1,  None,  None,  28,  0.1,  19.2858935546,  13.2068024067, 
1004,  1374,  completed,  eof,  2016-06-21 13:42:55,  2016-06-21 13:44:02,  67,  modelParams|sensorParams|encoders|DayTotal:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  22,  0.0001,  9,  12,  1,  None,  None,  None,  28,  0.1,  18.543667312,  12.698532707, 
1004,  1375,  completed,  eof,  2016-06-21 13:43:13,  2016-06-21 13:44:16,  63,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  6357,  None,  0.1,  12,  16,  5,  None,  None,  6.0,  521,  0.0003,  26.0427751338,  17.8338527246, 
1004,  1376,  completed,  eof,  2016-06-21 13:43:19,  2016-06-21 13:44:25,  66,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|Date_timeOfDay:radius_12.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  6357,  None,  0.1,  12,  16,  5,  None,  12.0,  None,  521,  0.0003,  25.6743051917,  17.5815278996, 
1004,  1377,  completed,  eof,  2016-06-21 13:43:21,  2016-06-21 13:44:30,  69,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  6357,  None,  0.1,  12,  16,  5,  1,  None,  None,  521,  0.0003,  22.2081332196,  15.2079252343, 
1004,  1378,  completed,  eof,  2016-06-21 13:44:03,  2016-06-21 13:46:14,  131,  modelParams|sensorParams|encoders|DayTotal:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  6357,  521,  0.1,  12,  16,  5,  None,  None,  None,  521,  0.0003,  23.3322710217,  15.9777244551, 
1004,  1379,  completed,  eof,  2016-06-21 13:44:16,  2016-06-21 13:45:20,  64,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  6357,  None,  0.025075,  10,  13,  2,  None,  None,  4.75,  151,  0.075075,  24.8490972025,  17.0164330634, 
1004,  1380,  completed,  eof,  2016-06-21 13:44:26,  2016-06-21 13:45:28,  62,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_timeOfDay:radius_9.125.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  6357,  None,  0.025075,  10,  13,  2,  None,  9.125,  None,  151,  0.075075,  25.9167321474,  17.7475396476, 
1004,  1381,  completed,  eof,  2016-06-21 13:44:30,  2016-06-21 13:45:31,  61,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  6357,  None,  0.025075,  10,  13,  2,  1,  None,  None,  151,  0.075075,  22.0779069215,  15.1187474639, 
1004,  1382,  completed,  eof,  2016-06-21 13:45:20,  2016-06-21 13:47:02,  102,  modelParams|sensorParams|encoders|DayTotal:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  6357,  147,  0.025075,  10,  13,  2,  None,  None,  None,  151,  0.075075,  22.5890978039,  15.4688062753, 
1004,  1383,  completed,  eof,  2016-06-21 13:45:28,  2016-06-21 13:46:29,  61,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  6357,  None,  0.075025,  11,  15,  4,  None,  None,  2.25,  398,  0.025225,  22.5960637994,  15.473576525, 
1004,  1384,  completed,  eof,  2016-06-21 13:45:31,  2016-06-21 13:46:40,  69,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|Date_timeOfDay:radius_3.375.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  6357,  None,  0.075025,  11,  15,  4,  None,  3.375,  None,  398,  0.025225,  26.5356300782,  18.1713552545, 
1004,  1385,  completed,  eof,  2016-06-21 13:46:14,  2016-06-21 13:47:21,  67,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  6357,  None,  0.075025,  11,  15,  4,  1,  None,  None,  398,  0.025225,  21.7663322351,  14.9053839862, 
1004,  1386,  completed,  eof,  2016-06-21 13:46:29,  2016-06-21 13:48:20,  111,  modelParams|sensorParams|encoders|DayTotal:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  6357,  396,  0.075025,  11,  15,  4,  None,  None,  None,  398,  0.025225,  23.9707921127,  16.4149778215, 
1004,  1387,  completed,  eof,  2016-06-21 13:46:40,  2016-06-21 13:47:35,  55,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_1.72020278056.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  6357,  None,  0.0145852851107,  9,  12,  2,  None,  None,  1.72020278056,  52,  0.0989798227547,  27.1212885321,  18.5724087736, 
1004,  1388,  completed,  eof,  2016-06-21 13:47:02,  2016-06-21 13:48:02,  60,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_timeOfDay:radius_2.15646639529.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  6357,  None,  0.0145852851107,  9,  12,  2,  None,  2.15646639529,  None,  52,  0.0989798227547,  22.3747052368,  15.3219922186, 
1004,  1389,  completed,  eof,  2016-06-21 13:47:21,  2016-06-21 13:48:21,  60,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_80.modelParams|spParams|synPermInactiveDec_0.0955441272355,  6357,  None,  0.0145852851107,  9,  12,  2,  1,  None,  None,  80,  0.0955441272355,  21.66667996,  14.8371430254, 
1004,  1390,  completed,  eof,  2016-06-21 13:47:36,  2016-06-21 13:49:16,  100,  modelParams|sensorParams|encoders|DayTotal:n_94.modelParams|clParams|alpha_0.0106252494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  6357,  94,  0.0106252494518,  9,  13,  2,  None,  None,  None,  52,  0.0989798227547,  17.9459303393,  12.2892079294, 
1004,  1391,  completed,  eof,  2016-06-21 13:48:02,  2016-06-21 13:49:01,  59,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  None,  0.0001,  9,  12,  1,  None,  None,  1,  28,  0.1,  22.1596850213,  15.174748354, 
1004,  1392,  completed,  eof,  2016-06-21 13:48:20,  2016-06-21 13:49:27,  67,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_timeOfDay:radius_0.5.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  None,  0.0001,  9,  12,  1,  None,  0.5,  None,  28,  0.1,  19.1597342719,  13.1204096911, 
1004,  1393,  completed,  eof,  2016-06-21 13:48:22,  2016-06-21 13:49:22,  60,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  None,  0.0001,  9,  12,  1,  1,  None,  None,  28,  0.1,  19.2858935546,  13.2068024067, 
1004,  1394,  completed,  eof,  2016-06-21 13:49:01,  2016-06-21 13:50:11,  70,  modelParams|sensorParams|encoders|DayTotal:n_22.modelParams|clParams|alpha_0.005095.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  22,  0.005095,  9,  12,  1,  None,  None,  None,  28,  0.1,  19.0118425253,  13.0191347842, 
1004,  1395,  completed,  eof,  2016-06-21 13:49:16,  2016-06-21 13:50:11,  55,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_1.69040556112.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0830046455094,  6357,  None,  0.0140855702213,  9,  12,  2,  None,  None,  1.69040556112,  52,  0.0830046455094,  27.4617932515,  18.8055832716, 
1004,  1396,  completed,  eof,  2016-06-21 13:49:22,  2016-06-21 13:50:25,  63,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_timeOfDay:radius_2.08793279058.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0830046455094,  6357,  None,  0.0140855702213,  9,  12,  2,  None,  2.08793279058,  None,  52,  0.0830046455094,  21.0698445606,  14.4284356369, 
1004,  1397,  completed,  eof,  2016-06-21 13:49:27,  2016-06-21 13:50:27,  60,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_59.modelParams|spParams|synPermInactiveDec_0.076133254471,  6357,  None,  0.0140855702213,  9,  12,  2,  1,  None,  None,  59,  0.076133254471,  21.4213548448,  14.6691466444, 
1004,  1398,  completed,  eof,  2016-06-21 13:50:11,  2016-06-21 13:51:42,  91,  modelParams|sensorParams|encoders|DayTotal:n_150.modelParams|clParams|alpha_0.0155254379447.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0821073638544,  6357,  150,  0.0155254379447,  9,  14,  3,  None,  None,  None,  28,  0.0821073638544,  18.3496755269,  12.5656889179, 
1004,  1399,  completed,  eof,  2016-06-21 13:50:11,  2016-06-21 13:51:11,  60,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_1.45530417084.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.0920124113773,  6357,  None,  0.0001,  9,  12,  1,  None,  None,  1.45530417084,  53,  0.0920124113773,  24.6109433655,  16.8533475077, 
1004,  1400,  completed,  eof,  2016-06-21 13:50:25,  2016-06-21 13:51:25,  60,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_timeOfDay:radius_1.54719959294.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0920124113773,  6357,  None,  0.0001,  9,  12,  1,  None,  1.54719959294,  None,  28,  0.0920124113773,  19.2326205001,  13.1703215093, 
1004,  1401,  completed,  eof,  2016-06-21 13:50:27,  2016-06-21 13:51:28,  61,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0902945636177,  6357,  None,  0.0001,  9,  12,  1,  1,  None,  None,  28,  0.0902945636177,  19.2858935546,  13.2068024067, 
1004,  1402,  completed,  eof,  2016-06-21 13:51:11,  2016-06-21 13:52:52,  101,  modelParams|sensorParams|encoders|DayTotal:n_79.modelParams|clParams|alpha_0.00723006376706.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0911151297224,  6357,  79,  0.00723006376706,  9,  13,  2,  None,  None,  None,  28,  0.0911151297224,  17.2156705451,  11.7891327433, 
1004,  1403,  completed,  eof,  2016-06-21 13:51:25,  2016-06-21 13:52:20,  55,  modelParams|clParams|alpha_0.00934042766598.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_dayOfWeek:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.095977234132,  6357,  None,  0.00934042766598,  9,  12,  2,  None,  None,  1,  52,  0.095977234132,  24.7576221581,  16.9537917949, 
1004,  1404,  completed,  eof,  2016-06-21 13:51:28,  2016-06-21 13:52:33,  65,  modelParams|clParams|alpha_0.00934042766598.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_timeOfDay:radius_0.5.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.095977234132,  6357,  None,  0.00934042766598,  9,  12,  2,  None,  0.5,  None,  28,  0.095977234132,  20.3648481932,  13.945660613, 
1004,  1405,  completed,  eof,  2016-06-21 13:51:42,  2016-06-21 13:52:44,  62,  modelParams|clParams|alpha_0.00934042766598.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_94.modelParams|spParams|synPermInactiveDec_0.0908236908532,  6357,  None,  0.00934042766598,  9,  12,  2,  1,  None,  None,  94,  0.0908236908532,  21.8525527801,  14.9644270219, 
1004,  1406,  completed,  eof,  2016-06-21 13:52:20,  2016-06-21 13:54:00,  100,  modelParams|sensorParams|encoders|DayTotal:n_127.modelParams|clParams|alpha_0.0127603132188.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0950799524771,  6357,  127,  0.0127603132188,  9,  13,  3,  None,  None,  None,  28,  0.0950799524771,  17.8701978021,  12.2373469849, 
1004,  1407,  completed,  killed,  2016-06-21 13:52:34,  2016-06-21 13:52:44,  10,  modelParams|clParams|alpha_0.0157725790282.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|Date_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_102.modelParams|spParams|synPermInactiveDec_0.0862198034813,  1100,  None,  0.0157725790282,  9,  13,  2,  1,  None,  None,  102,  0.0862198034813,  23.9355100846,  17.5602583064, 
1004,  1408,  completed,  eof,  2016-06-21 13:52:44,  2016-06-21 13:54:44,  120,  modelParams|sensorParams|encoders|DayTotal:n_50.modelParams|clParams|alpha_0.000769061814733.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6357,  50,  0.000769061814733,  9,  12,  1,  None,  None,  None,  28,  0.1,  17.2108216508,  11.7858122651, 
